22:04:27 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 145 +195ns[+1128ns]] nmea=[#? 148 +5045us[+5046us]]
22:04:32 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 151 +195ns[+1128ns]] nmea=[#? 153 +5045us[+5046us]]
22:04:37 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 156 +195ns[+1128ns]] nmea=[#? 159 +5045us[+5046us]]
22:04:42 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 161 +195ns[+1128ns]] nmea=[#? 164 +5045us[+5046us]]
22:04:48 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 166 +195ns[+1128ns]] nmea=[#? 169 +5045us[+5046us]]
22:04:53 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 171 +195ns[+1128ns]] nmea=[#? 174 +5045us[+5046us]]
22:04:58 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 176 +195ns[+1128ns]] nmea=[#? 179 +5045us[+5046us]]
22:05:03 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 182 +195ns[+1128ns]] nmea=[#? 184 +5045us[+5046us]]
22:05:08 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 187 +195ns[+1128ns]] nmea=[#? 190 +5045us[+5046us]]
22:05:13 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 192 +195ns[+1128ns]] nmea=[#? 195 +5045us[+5046us]]
22:05:19 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 197 +195ns[+1128ns]] nmea=[#? 200 +5045us[+5046us]]
22:05:24 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 202 +195ns[+1128ns]] nmea=[#? 205 +5045us[+5046us]]
22:05:29 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 207 +195ns[+1128ns]] nmea=[#? 210 +5045us[+5046us]]
22:05:34 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 213 +195ns[+1128ns]] nmea=[#? 215 +5045us[+5046us]]
22:05:39 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 218 +195ns[+1128ns]] nmea=[#? 220 +5045us[+5046us]]
22:05:44 ref=50505300 sys=[0.000000002 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 223 +195ns[+1128ns]] nmea=[#? 226 +5045us[+5046us]]
22:05:50 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 228 +195ns[+1128ns]] nmea=[#? 231 +5045us[+5046us]]
